Date,TS,RH2M,dMdt,M
2021-02-01,4.567954781761496,87.60853949921042,0.0,2.440647316134049
2021-02-02,8.637954781761495,89.22853949921043,0.0,2.440647316134049
2021-02-03,6.887954781761495,89.91853949921042,0.0,2.440647316134049
2021-02-04,6.437954781761495,92.10853949921042,0.15970655196895345,2.6003538681030025
2021-02-05,6.387954781761495,90.72853949921043,0.0,2.6003538681030025
2021-02-06,5.527954781761496,89.97853949921043,0.0,2.6003538681030025
2021-02-07,1.7079547817614955,82.16853949921042,-0.032,2.5683538681030025
2021-02-08,0.6579547817614955,81.85853949921042,0.0,2.5683538681030025
2021-02-09,0.6079547817614954,76.60853949921042,-0.0016,2.5667538681030027
2021-02-10,0.7079547817614954,77.47853949921043,-0.0016,2.565153868103003
2021-02-11,0.5279547817614955,73.97853949921043,-0.0016,2.563553868103003
2021-02-12,0.22795478176149542,69.91853949921042,-0.0016,2.561953868103003
2021-02-13,-0.022045218238504555,66.10853949921042,-0.0016,2.5603538681030034
2021-02-14,2.4279547817614953,70.04853949921042,-0.0016,2.5587538681030035
2021-02-15,6.427954781761495,92.22853949921043,0.12996125401273065,2.688715122115734
2021-02-16,6.877954781761495,91.28853949921043,0.0,2.688715122115734
2021-02-17,7.887954781761495,88.47853949921043,0.0,2.688715122115734
2021-02-18,6.377954781761495,86.28853949921043,0.0,2.688715122115734
2021-02-19,7.067954781761496,89.66853949921042,0.0,2.688715122115734
2021-02-20,8.977954781761495,82.85853949921042,-0.032,2.656715122115734
2021-02-21,9.007954781761496,87.66853949921042,0.0,2.656715122115734
2021-02-22,7.637954781761495,91.91853949921042,0.14463123258803615,2.8013463547037705
2021-02-23,8.057954781761495,85.16853949921042,0.0,2.8013463547037705
2021-02-24,9.107954781761496,82.04853949921042,-0.032,2.7693463547037704
2021-02-25,7.857954781761496,85.54853949921042,0.0,2.7693463547037704
2021-02-26,5.077954781761496,79.47853949921043,-0.032,2.7373463547037704
2021-02-27,4.947954781761496,85.97853949921043,0.0,2.7373463547037704
2021-02-28,6.127954781761495,86.97853949921043,0.0,2.7373463547037704
2021-03-01,6.027954781761496,85.91853949921042,-0.032,2.7053463547037704
2021-03-02,5.777954781761496,89.47853949921043,0.0,2.7053463547037704
2021-03-03,6.867954781761496,92.10853949921042,0.09564990398081462,2.800996258684585
2021-03-04,5.277954781761496,87.28853949921043,-0.032,2.768996258684585
2021-03-05,3.5279547817614954,79.04853949921042,0.0,2.768996258684585
2021-03-06,2.7379547817614953,78.10853949921042,-0.0016,2.767396258684585
2021-03-07,2.0479547817614954,73.54853949921042,-0.0016,2.7657962586845852
2021-03-08,3.0679547817614954,70.91853949921042,-0.0016,2.7641962586845854
2021-03-09,5.147954781761495,82.97853949921043,-0.0016,2.7625962586845856
2021-03-10,6.647954781761495,87.78853949921043,0.0,2.7625962586845856
2021-03-11,7.677954781761495,79.72853949921043,-0.032,2.7305962586845856
2021-03-12,6.577954781761496,82.66853949921042,0.0,2.7305962586845856
2021-03-13,6.107954781761496,78.66853949921042,-0.0016,2.7289962586845857
2021-03-14,6.7079547817614955,83.04853949921042,-0.0016,2.727396258684586
2021-03-15,7.517954781761495,82.85853949921042,-0.0016,2.725796258684586
2021-03-16,7.527954781761496,88.04853949921042,0.0,2.725796258684586
2021-03-17,5.857954781761496,83.60853949921042,-0.032,2.693796258684586
2021-03-18,6.537954781761496,85.41853949921042,0.0,2.693796258684586
2021-03-19,6.267954781761495,78.28853949921043,-0.0016,2.6921962586845862
2021-03-20,6.9179547817614955,83.78853949921043,-0.0016,2.6905962586845864
2021-03-21,7.617954781761496,79.85853949921042,-0.0016,2.6889962586845866
2021-03-22,6.297954781761495,82.66853949921042,-0.0016,2.6873962586845868
2021-03-23,6.317954781761496,85.04853949921042,-0.0016,2.685796258684587
2021-03-24,7.147954781761495,87.22853949921043,0.0,2.685796258684587
2021-03-25,7.857954781761496,85.16853949921042,0.0,2.685796258684587
2021-03-26,7.647954781761495,85.85853949921042,0.0,2.685796258684587
2021-03-27,7.147954781761495,77.91853949921042,-0.032,2.653796258684587
2021-03-28,8.247954781761495,84.47853949921043,0.0,2.653796258684587
2021-03-29,8.877954781761495,80.04853949921042,-0.032,2.621796258684587
2021-03-30,9.177954781761496,72.47853949921043,0.0,2.621796258684587
2021-03-31,10.607954781761496,77.10853949921042,-0.0016,2.620196258684587
2021-04-01,8.547954781761495,79.85853949921042,-0.0016,2.6185962586845872
2021-04-02,6.897954781761495,75.41853949921042,-0.0016,2.6169962586845874
2021-04-03,6.777954781761496,74.16853949921042,-0.0016,2.6153962586845876
2021-04-04,7.007954781761495,79.54853949921042,-0.0016,2.6137962586845878
2021-04-05,5.6679547817614955,68.41853949921042,-0.0016,2.612196258684588
2021-04-06,3.3079547817614956,72.85853949921042,-0.0016,2.610596258684588
2021-04-07,3.6079547817614954,71.10853949921042,-0.0016,2.6089962586845883
2021-04-08,5.687954781761495,72.04853949921042,-0.0016,2.6073962586845885
2021-04-09,7.887954781761495,78.91853949921042,-0.0016,2.6057962586845886
2021-04-10,5.697954781761496,87.22853949921043,0.0,2.6057962586845886
2021-04-11,4.817954781761496,74.22853949921043,-0.032,2.5737962586845886
2021-04-12,4.007954781761495,71.78853949921043,0.0,2.5737962586845886
2021-04-13,4.9979547817614955,75.28853949921043,-0.0016,2.572196258684589
2021-04-14,5.387954781761495,74.10853949921042,-0.0016,2.570596258684589
2021-04-15,4.977954781761495,78.78853949921043,-0.0016,2.568996258684589
2021-04-16,5.7079547817614955,76.28853949921043,-0.0016,2.5673962586845893
2021-04-17,6.7079547817614955,72.04853949921042,-0.0016,2.5657962586845895
2021-04-18,7.537954781761496,59.97853949921043,-0.0016,2.5641962586845897
2021-04-19,8.287954781761496,72.66853949921042,-0.0016,2.56259625868459
2021-04-20,8.567954781761495,76.47853949921043,-0.0016,2.56099625868459
2021-04-21,8.137954781761495,78.16853949921042,-0.0016,2.55939625868459
2021-04-22,7.057954781761495,71.28853949921043,-0.0016,2.5577962586845904
